Day fraction since midnight on 11/10/2022	7 kPa (cm)	Raw Water Pump ()	Pump Control ()	Clay Pump ()	PACl Pump ()	Floc Recycle Pump ()	Bulk Effluent Pump ()	ChemTrac Read All ()	PC 1.2 Total N ()	PC 1.2 Bin 1 N ()	PC 1.2 Bin 2 N ()	PC 1.2 Bin 3 N ()	PC 1.2 Bin 4 N ()	PC 1.2 Bin 5 N ()	PC 1.2 Bin 6 N ()	PC 1.2 Cell ()	PC 1.3 Total N ()	PC 1.3 Bin 1 N ()	PC 1.3 Bin 2 N ()	PC 1.3 Bin 3 N ()	PC 1.3 Bin 4 N ()	PC 1.3 Bin 5 N ()	PC 1.3 Bin 6 N ()	PC 1.3 Cell ()	PACl Scale ()	Raw Turbidity ()	Settled Water Turbidimeter ()	Basin Pump Duty Cycle ()
0.72396886	1.08775699	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20162.23114061	3707.00000000	1429.00000000	854.00000000	957.00000000	411.00000000	46.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1201.20000000	100.91163635	1.05796206	0.00000000
0.72466334	1.10980165	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20222.33690882	3664.00000000	1422.00000000	842.00000000	942.00000000	406.00000000	42.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1201.10000000	100.39592743	0.85027897	0.00000000
0.72535779	1.05573440	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20282.26332283	3689.00000000	1438.00000000	834.00000000	951.00000000	411.00000000	46.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1201.10000000	100.33556366	0.87372690	0.00000000
0.72605226	1.08050191	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20342.36805344	3678.00000000	1427.00000000	846.00000000	946.00000000	404.00000000	45.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1201.00000000	101.18094635	0.82650113	0.00000000
0.72674671	0.99804991	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20402.47216558	3671.00000000	1436.00000000	845.00000000	936.00000000	401.00000000	45.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1201.00000000	100.62635803	0.71937972	0.00000000
0.72744117	1.08450985	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20462.38480139	3708.00000000	1432.00000000	851.00000000	964.00000000	409.00000000	44.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.90000000	100.58988953	0.84311289	0.00000000
0.72813564	1.02028811	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20522.31098557	3716.00000000	1434.00000000	858.00000000	964.00000000	407.00000000	44.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.90000000	100.75480652	0.75205243	0.00000000
0.72883008	1.05459642	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20582.41807508	3689.00000000	1438.00000000	850.00000000	947.00000000	405.00000000	41.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.80000000	100.89629364	0.78364974	0.00000000
0.72952455	0.96670687	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20642.32791185	3680.00000000	1416.00000000	859.00000000	947.00000000	401.00000000	46.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.80000000	100.59174347	0.76519603	0.00000000
0.73021901	0.97316641	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20702.44974041	3711.00000000	1453.00000000	852.00000000	951.00000000	395.00000000	48.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.70000000	100.60954285	0.84240437	0.00000000
0.73091347	1.02158463	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20762.36161041	3736.00000000	1448.00000000	870.00000000	957.00000000	407.00000000	46.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.70000000	101.09100342	0.88839579	0.00000000
0.73160791	1.01801050	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20822.46495247	3737.00000000	1448.00000000	855.00000000	967.00000000	411.00000000	46.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.60000000	100.60704803	0.81745595	0.00000000
0.73230237	0.93549436	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20882.20195675	3744.00000000	1465.00000000	864.00000000	961.00000000	399.00000000	44.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.50000000	100.34203339	0.87830532	0.00000000
0.73299685	0.98561490	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	20942.30581999	3753.00000000	1474.00000000	851.00000000	961.00000000	408.00000000	47.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.50000000	100.42201996	0.84402561	0.00000000
0.73369129	0.94436419	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21002.21913338	3753.00000000	1471.00000000	852.00000000	952.00000000	421.00000000	46.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.40000000	100.76283264	0.80198491	0.00000000
0.73438575	0.95417196	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21062.32228041	3986.00000000	1503.00000000	883.00000000	1007.00000000	473.00000000	98.00000000	20.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.40000000	100.85105133	0.84565759	0.00000000
0.73508021	0.93316436	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21122.44149256	3704.00000000	1454.00000000	853.00000000	949.00000000	397.00000000	43.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.30000000	100.62375641	0.84299594	0.00000000
0.73577468	0.99214178	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21182.35530710	3720.00000000	1453.00000000	866.00000000	955.00000000	393.00000000	44.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.30000000	100.66942596	0.92450798	0.00000000
0.73646912	0.96364117	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21242.45725250	3719.00000000	1453.00000000	859.00000000	955.00000000	398.00000000	44.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.20000000	100.78385925	0.92450999	0.00000000
0.73716357	0.95236224	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21302.38661718	3715.00000000	1458.00000000	861.00000000	946.00000000	398.00000000	43.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.20000000	101.03594971	0.84117377	0.00000000
0.73785804	0.90406209	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21362.49116278	3723.00000000	1448.00000000	872.00000000	950.00000000	401.00000000	43.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.10000000	100.80429077	0.77589524	0.00000000
0.73855250	0.90939081	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21422.40206480	3779.00000000	1463.00000000	871.00000000	967.00000000	417.00000000	51.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.10000000	100.42723846	0.81819659	0.00000000
0.73924694	0.94520420	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21482.32887030	3739.00000000	1459.00000000	868.00000000	949.00000000	405.00000000	46.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.00000000	100.56336212	0.85190541	0.00000000
0.73994140	0.92693853	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21542.43432379	3793.00000000	1478.00000000	884.00000000	977.00000000	402.00000000	44.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1200.00000000	101.14285278	0.92333102	0.00000000
0.74063586	0.95737839	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21602.34809732	3759.00000000	1479.00000000	867.00000000	952.00000000	404.00000000	46.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.90000000	100.89807129	1.02160788	0.00000000
0.74133032	0.92764139	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21662.45076561	3733.00000000	1465.00000000	872.00000000	955.00000000	390.00000000	41.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.80000000	100.56161499	1.16173625	0.00000000
0.74202478	0.94617927	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21722.37867403	3784.00000000	1488.00000000	886.00000000	957.00000000	395.00000000	47.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.80000000	100.54502106	1.06099153	0.00000000
0.74271923	0.93311411	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21782.48300791	3797.00000000	1500.00000000	890.00000000	962.00000000	395.00000000	40.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.80000000	101.19943237	0.88190323	0.00000000
0.74341369	0.91641527	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21842.39446211	3800.00000000	1528.00000000	890.00000000	973.00000000	371.00000000	32.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.70000000	100.94950867	0.73914248	0.00000000
0.74410815	0.93082261	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21902.32395744	3750.00000000	1490.00000000	881.00000000	955.00000000	375.00000000	38.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.60000000	100.67829895	0.74728280	0.00000000
0.74480258	0.85773760	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	21962.42661905	3706.00000000	1485.00000000	857.00000000	946.00000000	375.00000000	37.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.60000000	100.49999237	0.81040084	0.00000000
0.74549704	0.88437271	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22022.33731031	3708.00000000	1476.00000000	876.00000000	949.00000000	362.00000000	37.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.50000000	100.95095062	0.73744893	0.00000000
0.74619150	0.87637365	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22082.45709991	3663.00000000	1475.00000000	859.00000000	933.00000000	357.00000000	32.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.50000000	101.12543488	0.77162331	0.00000000
0.74688595	0.84462273	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22142.36988306	3628.00000000	1454.00000000	852.00000000	928.00000000	355.00000000	31.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.40000000	100.95212555	0.75573581	0.00000000
0.74758041	0.86290443	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22202.47490549	3603.00000000	1433.00000000	852.00000000	911.00000000	361.00000000	37.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.40000000	100.83547974	0.77694452	0.00000000
0.74827488	0.88581610	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22262.38524723	3598.00000000	1449.00000000	832.00000000	919.00000000	352.00000000	36.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.30000000	100.76747894	0.77359551	0.00000000
0.74896931	0.70530766	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22322.12232447	3578.00000000	1436.00000000	848.00000000	896.00000000	357.00000000	34.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.20000000	100.86223602	0.76454109	0.00000000
0.74966377	0.68437147	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22382.41940546	3522.00000000	1423.00000000	822.00000000	889.00000000	348.00000000	32.00000000	7.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.20000000	100.98989868	0.81841499	0.00000000
0.75035823	0.80235791	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22442.32905483	3464.00000000	1405.00000000	817.00000000	860.00000000	340.00000000	34.00000000	7.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.10000000	100.64167786	0.69744706	0.00000000
0.75105269	0.84930623	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22502.43208694	3422.00000000	1390.00000000	803.00000000	859.00000000	332.00000000	29.00000000	6.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.10000000	100.63493347	0.81377393	0.00000000
0.75174714	1.00391340	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22562.36058712	3438.00000000	1397.00000000	803.00000000	857.00000000	338.00000000	33.00000000	8.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.00000000	100.77507782	0.69984698	0.00000000
0.75244160	1.14436138	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22622.46336365	3408.00000000	1380.00000000	782.00000000	855.00000000	350.00000000	34.00000000	7.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1199.00000000	101.31610870	0.75230795	0.00000000
0.75313606	1.17312253	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22682.37476683	3438.00000000	1381.00000000	793.00000000	871.00000000	346.00000000	36.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.90000000	100.87400818	0.77063489	0.00000000
0.75383049	1.20879543	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22742.30377579	3519.00000000	1412.00000000	819.00000000	879.00000000	356.00000000	40.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.90000000	100.54838562	0.90386856	0.00000000
0.75452495	1.36820984	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22802.40766764	3523.00000000	1421.00000000	807.00000000	881.00000000	360.00000000	40.00000000	12.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.80000000	100.57567596	0.85449266	0.00000000
0.75521942	1.44956720	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22862.31884241	3460.00000000	1395.00000000	796.00000000	865.00000000	352.00000000	37.00000000	13.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.80000000	100.78815460	0.88894850	0.00000000
0.75591386	1.55903602	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22922.24617958	3463.00000000	1399.00000000	799.00000000	862.00000000	348.00000000	40.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.70000000	101.07595825	0.90272474	0.00000000
0.75660831	1.65823352	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	22982.35194445	3517.00000000	1406.00000000	820.00000000	870.00000000	357.00000000	47.00000000	14.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.70000000	100.90580750	1.05339694	0.00000000
0.75730276	1.78817964	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23042.45466709	3442.00000000	1400.00000000	809.00000000	852.00000000	331.00000000	35.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.60000000	100.77809143	0.99824470	0.00000000
0.75799723	1.82025194	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23102.18768120	3442.00000000	1397.00000000	800.00000000	864.00000000	334.00000000	35.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.60000000	100.79653168	0.89522213	0.00000000
0.75869169	1.84177780	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23162.48686218	3405.00000000	1395.00000000	800.00000000	838.00000000	323.00000000	34.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.50000000	101.34191895	0.78626645	0.00000000
0.75938615	1.86558533	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23222.39869165	3406.00000000	1392.00000000	802.00000000	835.00000000	332.00000000	32.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.50000000	101.61590576	0.80865371	0.00000000
0.76008061	1.90320814	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23282.31040144	3351.00000000	1380.00000000	792.00000000	814.00000000	317.00000000	34.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.40000000	101.18386841	0.79225987	0.00000000
0.76077508	1.89298999	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23342.60583496	3375.00000000	1367.00000000	796.00000000	826.00000000	326.00000000	41.00000000	15.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.40000000	101.16994476	0.80468303	0.00000000
0.76146952	1.86017942	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23402.34392691	3280.00000000	1347.00000000	767.00000000	819.00000000	308.00000000	30.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.30000000	101.60093689	0.85529399	0.00000000
0.76216400	1.83642447	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23462.44592237	3298.00000000	1348.00000000	764.00000000	824.00000000	317.00000000	33.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.20000000	101.71222687	0.76421309	0.00000000
0.76285845	1.87281191	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23522.37464237	3230.00000000	1319.00000000	764.00000000	803.00000000	303.00000000	30.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.20000000	101.61868286	0.77686065	0.00000000
0.76355290	1.83530021	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23582.47876358	3230.00000000	1331.00000000	758.00000000	794.00000000	307.00000000	30.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.10000000	101.61868999	0.69187075	0.00000000
0.76424736	1.82400930	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23642.00609922	3230.00000000	1331.00000000	758.00000000	794.00000000	307.00000000	30.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.10000000	101.14921570	0.66165990	0.00000000
0.76494182	1.82515442	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23702.31941509	3141.00000000	1294.00000000	744.00000000	776.00000000	290.00000000	27.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.00000000	101.50650024	0.68319780	0.00000000
0.76563631	1.77715504	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23762.42280483	3063.00000000	1283.00000000	718.00000000	755.00000000	277.00000000	23.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1198.00000000	101.38256836	0.62046975	0.00000000
0.76633074	1.73546469	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23822.33388376	3002.00000000	1271.00000000	714.00000000	720.00000000	266.00000000	25.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.90000000	101.14421844	0.59457797	0.00000000
0.76702521	1.69882548	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23882.43919182	2957.00000000	1260.00000000	699.00000000	714.00000000	257.00000000	20.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.90000000	101.04940033	0.59499919	0.00000000
0.76771967	1.68988943	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	23942.36858702	36971421531595866100.00000000	0.00000000	-0.00000000	-0.00000000	0.00000000	0.00000000	307632275456.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1197.80000000	101.03328705	0.61238652	0.00000000
0.76841413	1.61199570	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24002.28044224	2917.00000000	1231.00000000	696.00000000	714.00000000	253.00000000	20.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.70000000	101.29444122	0.59398389	0.00000000
0.76910859	1.65047216	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24062.38367558	2875.00000000	1199.00000000	689.00000000	705.00000000	255.00000000	19.00000000	7.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.70000000	100.94090271	0.61391073	0.00000000
0.76980304	1.59744513	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24122.29468203	2856.00000000	1203.00000000	680.00000000	703.00000000	246.00000000	18.00000000	4.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.60000000	101.02966309	0.59521776	0.00000000
0.77049750	1.54775178	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24182.41531420	2818.00000000	1187.00000000	670.00000000	685.00000000	249.00000000	21.00000000	5.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.60000000	101.20824432	0.70900941	0.00000000
0.77119197	1.54859054	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24242.32716131	2987.00000000	1233.00000000	695.00000000	720.00000000	278.00000000	48.00000000	12.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.50000000	101.45130920	0.57636487	0.00000000
0.77188643	1.51594663	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24302.23907042	2812.00000000	1197.00000000	679.00000000	685.00000000	227.00000000	18.00000000	5.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.40000000	101.17899323	0.51370120	0.00000000
0.77258087	1.48242140	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24362.35812712	2777.00000000	1186.00000000	660.00000000	679.00000000	231.00000000	16.00000000	5.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.40000000	101.03109741	0.60897088	0.00000000
0.77327534	1.45948482	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24422.46342707	2799.00000000	1197.00000000	680.00000000	678.00000000	221.00000000	17.00000000	5.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.30000000	101.39098358	0.61753941	0.00000000
0.77396978	1.44595790	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24482.00623560	2774.00000000	1192.00000000	670.00000000	668.00000000	222.00000000	16.00000000	5.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.30000000	101.45350647	0.51180989	0.00000000
0.77466424	1.39186764	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24542.49584198	2722.00000000	1175.00000000	660.00000000	656.00000000	211.00000000	15.00000000	5.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.20000000	101.17938232	0.58754015	0.00000000
0.77535869	1.38687217	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24602.40869331	2738.00000000	1161.00000000	666.00000000	665.00000000	224.00000000	17.00000000	5.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.20000000	100.99009705	0.53403652	0.00000000
0.77605316	1.39506590	184.36363636	0.92592593	29.40000000	3.48135593	0.00000000	261.34549601	24662.31790161	2712.00000000	1164.00000000	651.00000000	659.00000000	219.00000000	15.00000000	4.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1197.10000000	101.19055939	0.50848418	0.00000000
